#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
304740:6287,10/10/17 07:25:28,284,284,0.042133666,0.040992396
304775:6288,10/10/17 11:40:39,1,1,0.000000008,0.000000008
304776:6288,10/10/17 11:49:44,83,74,0.029810324,0.020994728
304777:6288,10/10/17 12:27:42,511,503,0.168726431,0.158495474
304778:6288,10/10/17 15:45:59,1307,1307,0.277728943,0.269721222
304782:6289,10/11/17 02:00:40,6,0,0.000000050,0
304789:6290,10/11/17 04:28:06,1,1,0.000000007,0.000000007
304794:6291,10/11/17 06:37:11,1,0,0.000000008,0
304795:6291,10/11/17 06:40:00,2,1,0.000000016,0.000000008
304797:6291,10/11/17 06:56:18,2950,2950,0.595432617,0.572057006
304819:6293,10/12/17 05:50:32,1,0,0,0
304821:6293,10/12/17 05:59:30,2,1,0,0
304822:6293,10/12/17 06:15:30,15,6,0.000019025,0.000005155
304826:6293,10/12/17 07:15:00,26,8,0.000032059,0.000010447
304828:6293,10/12/17 07:25:03,17,7,0.000023642,0.000007235
304830:6293,10/12/17 07:31:24,12,12,0.000018099,0.000017917
304877:6294,10/12/17 14:26:22,1,0,0,0
304878:6294,10/12/17 14:26:27,1,1,0,0
304880:6294,10/12/17 14:50:27,192,192,0,0
304893:6295,10/12/17 18:58:29,1,0,0,0
304897:6295,10/12/17 18:58:32,19,13,0,0
304898:6295,10/12/17 19:24:30,118,110,0.000000001,0.000000001
304899:6295,10/12/17 20:10:10,200,192,0.000000002,0.000000002
304906:6295,10/12/17 21:27:49,768,731,0.000000005,0.000000004
304907:6295,10/13/17 02:25:53,65,65,0,0
305040:6297,10/13/17 19:25:28,141,130,0.048735096,0.037970375
305043:6297,10/13/17 20:35:38,63,54,0.021812563,0.017652278
305044:6297,10/13/17 21:00:00,338,326,0.109969752,0.099781265
305045:6297,10/13/17 23:11:08,877,873,0.213417342,0.203411259
305046:6297,10/14/17 04:51:46,707,707,0.115730225,0.112570942
305059:6298,10/14/17 11:20:59,540,533,0.182805366,0.164778334
305060:6298,10/14/17 15:05:59,10,4,0.003408689,0.000000003
305061:6298,10/14/17 15:09:46,10,3,0.003385268,0.000327910
305062:6298,10/14/17 15:13:19,13,5,0.004366767,0.001304791
305063:6298,10/14/17 15:18:16,42,35,0.013828202,0.009588856
305064:6298,10/14/17 15:34:28,2052,2052,0.395396145,0.383453741
305077:6300,10/15/17 08:39:49,2,0,0.000000019,0
305081:6300,10/15/17 08:45:49,1077,1077,0.341648293,0.320854225
305112:6303,10/15/17 22:55:59,1498,1484,0.434792174,0.412693657
305113:6303,10/16/17 08:37:40,72,67,0.014025500,0.012603097
305114:6303,10/16/17 09:05:23,537,537,0.089711963,0.087378515
305177:6304,10/16/17 16:50:39,1,0,0.000000009,0
305178:6304,10/16/17 16:53:29,76,72,0.026118820,0.020439718
305179:6304,10/16/17 17:41:43,24,17,0.008351936,0.003958473
305180:6304,10/16/17 17:50:43,12,5,0.004157072,0.000587574
305181:6304,10/16/17 17:55:04,15,7,0.005260184,0.000582039
305182:6304,10/16/17 18:00:34,12,5,0.004167238,0.001006840
305183:6304,10/16/17 18:04:57,271,262,0.093965099,0.077312134
305184:6304,10/16/17 19:50:15,11,8,0.003772481,0.000102205
305185:6304,10/16/17 19:54:31,12,4,0.004077649,0.000358752
305186:6304,10/16/17 19:58:50,443,432,0.135665810,0.122529789
305187:6304,10/16/17 22:50:41,43,22,0.011444014,0.000000577
305188:6304,10/16/17 23:07:05,1007,1007,0.206584944,0.200222796
305202:6305,10/17/17 07:50:10,693,677,0.234623125,0.216099948
305203:6305,10/17/17 12:37:31,111,99,0.033620769,0.028738276
305204:6305,10/17/17 13:20:31,1235,1235,0.265165392,0.256702051
305206:6306,10/17/17 23:11:03,1,0,0.000000009,0
305207:6306,10/17/17 23:14:16,1051,1043,0.339229966,0.322341102
305208:6306,10/18/17 06:15:42,373,373,0.087206975,0.083641422
305234:6307,10/18/17 10:40:31,72,62,0.025056759,0.017652328
305235:6307,10/18/17 11:21:58,18,8,0.006266272,0.000046616
305236:6307,10/18/17 11:28:43,35,23,0.012169487,0.006485735
305237:6307,10/18/17 11:42:19,1148,1148,0.354584190,0.338406767
305247:6308,10/18/17 23:36:47,396,390,0.137219303,0.125733859
305248:6308,10/19/17 02:26:30,957,952,0.273314179,0.258320295
305249:6308,10/19/17 08:38:08,55,48,0.011789665,0.009469805
305250:6308,10/19/17 08:59:29,25,14,0.005222119,0.002437948
305252:6308,10/19/17 09:09:00,554,554,0.099083344,0.096572106
305282:6309,10/19/17 14:59:37,170,170,0.061135336,0.057900424
305308:6311,10/19/17 19:51:50,1,0,0.000000009,0
305310:6311,10/19/17 20:12:48,440,434,0.154688318,0.143913183
305311:6311,10/19/17 23:03:24,159,153,0.052806888,0.047357661
305312:6311,10/20/17 00:05:09,234,227,0.074461024,0.068317157
305313:6311,10/20/17 01:35:48,747,739,0.180516868,0.170873738
305314:6311,10/20/17 06:25:45,454,454,0.078600879,0.076471067
305336:6312,10/20/17 11:57:38,228,224,0.079024446,0.072457078
305338:6312,10/20/17 13:32:39,107,103,0.036677096,0.033082679
305341:6312,10/20/17 14:14:05,504,500,0.160526814,0.151793672
305349:6312,10/20/17 17:29:36,35,30,0.009655651,0.003899362
305350:6312,10/20/17 17:43:03,23,15,0.006234359,0.003915787
305351:6312,10/20/17 17:51:39,880,880,0.187956328,0.181029841
305358:6313,10/21/17 01:26:09,223,182,0.079116383,0.058766756
305364:6314,10/21/17 05:35:49,118,114,0.041464355,0.037395352
305365:6314,10/21/17 06:21:13,839,832,0.265420382,0.250672364
305366:6314,10/21/17 11:46:55,1299,1259,0.249787781,0.236848984
305376:6315,10/21/17 23:43:59,167,164,0.059377223,0.041599232
305377:6315,10/22/17 01:07:05,1526,1526,0.421175563,0.400511262
305396:6316,10/22/17 15:39:18,1,0,0.000000011,0
305398:6316,10/22/17 15:43:38,1,1,0.000000012,0.000000011
305403:6317,10/22/17 17:43:17,11,0,0.001254438,0.000046396
305405:6317,10/22/17 17:59:09,582,573,0.200028980,0.172182219
305406:6317,10/22/17 21:45:01,1481,1481,0.334521094,0.321666845
305428:6318,10/23/17 10:41:46,4,0,0.001199108,0
305440:6318,10/23/17 10:43:11,291,285,0.101278596,0.089023230
305441:6318,10/23/17 12:36:14,122,122,0.038367314,0.036887779
305511:6321,10/23/17 19:39:00,12,12,0.003932203,0.003874468
305515:6323,10/23/17 23:21:24,1,1,0.000000009,0
305516:6323,10/23/17 23:37:44,630,605,0.210157481,0.183529632
305517:6323,10/24/17 03:42:15,172,163,0.052334831,0.033976039
305518:6323,10/24/17 04:49:00,1139,1139,0.244789525,0.235521872
305586:6324,10/24/17 17:26:45,668,600,0.227324398,0.189716375
305588:6324,10/24/17 21:59:33,123,116,0.038161475,0.033842424
305589:6324,10/24/17 22:47:21,696,691,0.171799440,0.163428444
305590:6324,10/25/17 03:17:27,1027,1027,0.160605531,0.156352044
305633:6325,10/25/17 13:02:26,1,0,0.000000009,0
305636:6325,10/25/17 13:19:13,2362,2362,0.561330571,0.537096767
305744:6336,10/26/17 19:58:21,22,15,0.000462667,0.000278182
305745:6336,10/26/17 20:23:28,101,50,0.002619259,0.001008097
305746:6336,10/26/17 21:02:36,69,46,0.001746315,0.000900002
305747:6336,10/26/17 21:29:18,18,10,0.000450410,0.000234898
305748:6336,10/26/17 21:36:05,18,10,0.000448293,0.000228774
305749:6336,10/26/17 21:42:51,18,10,0.000446167,0.000221636
305750:6336,10/26/17 21:49:46,18,10,0.000443875,0.000219621
305751:6336,10/26/17 21:56:36,18,10,0.000441580,0.000234774
305752:6336,10/26/17 22:03:16,19,10,0.000464017,0.000233563
305753:6336,10/26/17 22:10:18,17,10,0.000413008,0.000214838
305754:6336,10/26/17 22:16:57,18,10,0.000435177,0.000227724
305755:6336,10/26/17 22:23:34,18,10,0.000434328,0.000219169
305756:6336,10/26/17 22:30:28,25,18,0.000599973,0.000399036
305757:6336,10/26/17 22:40:07,244,240,0.005459150,0.005217780
305758:6336,10/27/17 00:14:42,28,28,0.000332283,0.000325441
305766:6337,10/27/17 04:16:37,881,880,0.287641676,0.273563497
305808:6341,10/27/17 22:55:08,1,0,0.000000008,0
305809:6341,10/27/17 22:59:18,160,160,0.055473910,0.049746876
305814:6343,10/28/17 05:44:33,1870,1870,0.485761017,0.462886171
305820:6344,10/28/17 20:04:09,1,0,0.000000009,0
305821:6344,10/28/17 20:06:53,794,794,0.263062748,0.246158776
305832:6346,10/29/17 10:49:28,300,292,0.105334947,0.069581000
305833:6346,10/29/17 13:06:38,100,28,0.034457244,0.007324345
305839:6346,10/29/17 13:45:13,293,284,0.095585169,0.087947166
305840:6346,10/29/17 15:39:02,1145,1141,0.263790982,0.252296725
305841:6346,10/29/17 23:03:37,10,2,0.001697216,0.000020150
305842:6346,10/29/17 23:07:27,868,868,0.119564084,0.116491041
305862:6347,10/30/17 10:57:42,655,655,0.223230391,0.211664650
305898:6348,10/30/17 19:55:27,729,729,0.246992396,0.233886887
305902:6349,10/31/17 04:06:57,485,485,0.167022951,0.158516195
305963:6351,10/31/17 15:01:47,97,1,0.033909529,0
305964:6351,10/31/17 15:53:42,12,2,0.004194750,0
305965:6351,10/31/17 15:58:15,10,3,0.003483931,0.000000041
305966:6351,10/31/17 16:01:47,18,11,0.006293426,0.000106496
305967:6351,10/31/17 16:08:27,32,32,0.011072746,0.010514039
306029:6355,11/01/17 18:04:41,52,49,0.018152395,0.014825680
306030:6355,11/01/17 18:41:57,110,110,0.038199724,0.034817163
306036:6356,11/01/17 22:37:41,23,20,0.008321918,0.005490688
306037:6356,11/01/17 22:46:27,53,44,0.018434360,0.012216680
306038:6356,11/01/17 23:06:47,141,138,0.049035234,0.043986947
306039:6356,11/02/17 00:01:15,7,2,0.002441205,0.000000005
306040:6356,11/02/17 00:03:53,9,6,0.003114930,0.000025217
306041:6356,11/02/17 00:07:18,328,320,0.109822684,0.099913904
306042:6356,11/02/17 02:14:23,373,365,0.108046265,0.100158095
306048:6356,11/02/17 04:39:07,141,136,0.035747215,0.032170497
306049:6356,11/02/17 05:33:34,378,359,0.083144840,0.075552897
306051:6356,11/02/17 08:00:13,429,429,0.075328020,0.073141975
306087:6358,11/02/17 15:57:43,1,0,0.000000024,0
306091:6358,11/02/17 16:14:15,594,584,0.222682660,0.207495151
306092:6358,11/02/17 20:04:27,992,976,0.239385348,0.221438357
306093:6358,11/03/17 02:29:53,25,16,0.004589814,0.000029499
306094:6358,11/03/17 02:39:33,9,5,0.001639684,0.000686428
306095:6358,11/03/17 02:42:56,515,506,0.083132836,0.076324729
306096:6358,11/03/17 06:02:50,55,55,0.007790947,0.007555595
306121:6360,11/03/17 13:10:09,111,106,0.039534584,0.031642350
306122:6360,11/03/17 13:53:18,137,127,0.047666246,0.040472336
306125:6360,11/03/17 14:46:12,3007,3001,0.589339178,0.567750226
306126:6360,11/04/17 10:14:24,501,501,0.032391948,0.031649636
306133:6362,11/04/17 17:16:53,1,0,0.000000008,0
306134:6362,11/04/17 17:19:38,46,38,0.016081611,0.011444056
306135:6362,11/04/17 17:52:02,1174,1165,0.367927273,0.345122683
306137:6362,11/05/17 01:27:49,12,5,0.002865659,0.001092612
306138:6362,11/05/17 01:32:22,1353,1298,0.225918200,0.212678948
306139:6362,11/05/17 10:17:58,1117,1117,0.104985529,0.102930682
306153:6364,11/06/17 02:06:03,104,98,0.036772660,0.031738904
306154:6364,11/06/17 03:10:20,1240,1231,0.369158284,0.339243503
306155:6364,11/06/17 11:12:06,1553,1440,0.229070819,0.221027971
306168:6364,11/06/17 21:15:14,73,4,0.005736579,0.000043486
306169:6364,11/06/17 21:43:35,746,735,0.069941036,0.067046478
306170:6364,11/07/17 02:33:05,22,15,0.001797020,0.001148805
306171:6364,11/07/17 02:41:36,509,509,0.037215133,0.036212281
306411:6370,11/09/17 01:01:42,1,0,0.000000008,0
306414:6370,11/09/17 01:04:20,1,1,0.000000009,0
306416:6370,11/09/17 01:17:30,46,36,0.016748902,0.000018086
306417:6370,11/09/17 01:37:36,88,81,0.030654304,0.026003948
306418:6370,11/09/17 02:11:32,77,67,0.026699900,0.021265758
306419:6370,11/09/17 02:41:06,66,58,0.022820704,0.018366374
306420:6370,11/09/17 03:06:38,131,121,0.043354022,0.034099198
306421:6370,11/09/17 03:57:29,78,8,0.025668783,0.000000446
306422:6370,11/09/17 04:27:31,126,123,0.040239892,0.036770697
306423:6370,11/09/17 05:16:29,338,323,0.094587354,0.085788906
306425:6370,11/09/17 07:27:46,197,179,0.048128961,0.043120929
306432:6370,11/09/17 08:44:07,339,339,0.034774833,0.033790252
306450:6371,11/09/17 13:47:04,29,3,0.005713691,0.000059979
306454:6371,11/09/17 14:14:11,101,97,0.034725507,0.029804450
306455:6371,11/09/17 14:53:14,13,6,0.004535369,0.001629513
306456:6371,11/09/17 14:58:09,787,784,0.248415902,0.236924650
306457:6371,11/09/17 20:03:48,31,28,0.007997523,0.006712545
306458:6371,11/09/17 20:15:40,269,264,0.065107041,0.061464454
306459:6371,11/09/17 22:00:11,2285,2273,0.318461554,0.310102083
306460:6371,11/10/17 12:48:14,73,64,0.004324309,0.004048497
306461:6371,11/10/17 13:16:29,47,42,0.000607562,0.000514368
306462:6371,11/10/17 13:34:29,91,91,0.000916258,0.000892802
306495:6374,11/10/17 21:43:17,8,0,0,0
306496:6374,11/10/17 21:46:15,30,30,0,0
306512:6376,11/11/17 10:14:14,8,0,0,0
306520:6377,11/11/17 11:32:25,7,0,0,0
306521:6377,11/11/17 11:34:55,261,261,0.000001992,0.000001944
306542:6380,11/11/17 19:14:58,20,2,0.000000004,0
306545:6380,11/11/17 19:22:30,24,18,0.000002248,0.000001427
306546:6380,11/11/17 19:31:36,72,66,0.000007115,0.000006068
306547:6380,11/11/17 19:59:28,312,306,0.000013415,0.000012725
306548:6380,11/11/17 22:00:34,47,8,0.000003827,0.000000611
306549:6380,11/11/17 22:18:51,54,46,0.000004363,0.000003600
306550:6380,11/11/17 22:39:40,1067,1067,0.000076247,0.000075098
306552:6381,11/12/17 07:07:46,7,0,0.000000027,0
306553:6381,11/12/17 07:10:20,831,828,0.004503689,0.004313082
306554:6381,11/12/17 12:33:02,119,119,0.000534551,0.000519946
306561:6382,11/12/17 14:58:55,17,2,0.000051671,0.000000003
306563:6382,11/12/17 15:04:58,173,173,0.003219304,0.003094591
306570:6384,11/12/17 18:37:51,2,0,0.000000009,0
306571:6384,11/12/17 18:38:11,11,2,0.000000024,0.000000001
306572:6384,11/12/17 18:42:22,1657,1657,0.023013317,0.022336360
306579:6385,11/13/17 07:47:46,7,0,0.000000020,0
306580:6385,11/13/17 07:50:21,1493,1487,0.030113888,0.029207154
306584:6385,11/13/17 17:30:05,125,118,0.001857174,0.001696076
306595:6385,11/13/17 18:18:22,115,108,0.001648361,0.001500581
306598:6385,11/13/17 19:02:47,495,489,0.006498337,0.006230715
306604:6385,11/13/17 22:15:06,1762,1762,0.017496816,0.016969709
306628:6386,11/14/17 11:37:24,16,3,0.000068928,0.000000005
306629:6386,11/14/17 11:43:11,638,634,0.016363383,0.015711039
306630:6386,11/14/17 15:50:57,115,107,0.002459464,0.002139356
306631:6386,11/14/17 16:35:28,1035,1035,0.018003720,0.017431504
306635:6387,11/15/17 00:39:57,12,2,0.000000037,0.000000001
306636:6387,11/15/17 00:44:15,20,20,0.000388938,0.000376474
306640:6388,11/15/17 02:36:50,17,2,0.000086447,0.000000001
306645:6388,11/15/17 02:42:53,29,25,0.000864377,0.000449378
306646:6388,11/15/17 02:53:49,16,7,0.000470226,0.000175560
306647:6388,11/15/17 02:59:54,4,4,0.000043306,0.000039525
306650:6389,11/15/17 04:25:55,13,2,0.000000036,0.000000001
306651:6389,11/15/17 04:30:51,32,29,0.000865304,0.000555969
306652:6389,11/15/17 04:43:08,15,6,0.000439359,0.000142422
306653:6389,11/15/17 04:48:43,95,71,0.002661736,0.001807597
306654:6389,11/15/17 05:25:30,134,100,0.003459362,0.002198868
306656:6389,11/15/17 06:17:14,135,129,0.003226084,0.002557417
306657:6389,11/15/17 07:09:31,694,694,0.013844250,0.013422303
306701:6390,11/15/17 15:01:58,2,0,0.000000009,0
306702:6390,11/15/17 15:02:24,22,9,0.000257838,0.000000020
306705:6390,11/15/17 15:10:54,1234,1234,0.026902232,0.025949322
306708:6392,11/16/17 04:43:58,7,0,0.000000017,0
306709:6392,11/16/17 04:46:35,1412,1412,0.029423304,0.028414835
306770:6396,11/16/17 21:33:47,11,0,0.000023674,0
306772:6396,11/16/17 21:38:03,1942,1939,0.021868337,0.021039789
306773:6396,11/17/17 10:12:22,1755,1748,0.010930817,0.010522967
306776:6396,11/17/17 21:34:01,37,34,0.000186731,0.000161391
306777:6396,11/17/17 21:48:20,2032,2032,0.008390573,0.008136922
306792:6397,11/18/17 12:22:55,12,5,0.000000026,0.000000006
306793:6397,11/18/17 12:27:16,3482,3475,0.040525045,0.039096056
306794:6397,11/19/17 10:59:52,1233,1233,0.007487334,0.007239645
306799:6398,11/19/17 20:32:44,12,0,0.000024416,0
306801:6398,11/19/17 20:37:20,1854,1848,0.025883761,0.024969812
306802:6398,11/20/17 08:37:23,176,176,0.001697782,0.001677071
306806:6399,11/20/17 11:52:41,13,0,0.000118427,0.000001935
306810:6399,11/20/17 12:00:06,81,33,0.001661158,0.000644701
306811:6399,11/20/17 12:31:14,483,369,0.007957401,0.006111168
306816:6399,11/20/17 15:38:39,379,372,0.005129275,0.004975210
306818:6399,11/20/17 18:05:37,5,2,0.000062552,0.000001148
306820:6399,11/20/17 18:07:37,39,32,0.000481247,0.000378559
306822:6399,11/20/17 18:22:31,134,123,0.001615235,0.001463740
306824:6399,11/20/17 19:14:29,292,285,0.003012604,0.002861765
306826:6399,11/20/17 21:07:35,1376,1376,0.008148594,0.007986878
306889:6402,11/21/17 12:21:29,22,6,0,0
306892:6402,11/21/17 12:29:37,13,3,0,0
306894:6402,11/21/17 12:34:25,16,2,0,0
306896:6402,11/21/17 12:40:34,92,87,0.000025036,0.000022674
306897:6402,11/21/17 13:16:15,12,12,0.000003816,0.000003284
306918:6404,11/21/17 16:36:16,12,0,0.000000022,0
306926:6404,11/21/17 16:40:47,145,85,0.011038862,0.003473176
306929:6404,11/21/17 17:36:48,253,253,0.004897916,0.004559616
306934:6405,11/21/17 21:11:08,16,3,0.000000102,0.000000006
306936:6405,11/21/17 21:16:42,1660,1660,0.049253926,0.047407762
307013:6411,11/22/17 21:13:18,10,2,0.000000056,0.000000002
307014:6411,11/22/17 21:17:06,1245,1240,0.031060299,0.030167291
307015:6411,11/23/17 05:20:41,398,391,0.007432607,0.007054109
307016:6411,11/23/17 07:55:19,317,311,0.005910582,0.005630747
307017:6411,11/23/17 09:58:19,764,763,0.014165063,0.013810229
307041:6413,11/23/17 19:10:25,11,2,0.000000061,0.000000005
307042:6413,11/23/17 19:14:28,589,571,0.015908500,0.014985913
307044:6413,11/23/17 23:03:03,86,80,0.001602252,0.001417045
307045:6413,11/23/17 23:36:23,54,46,0.001009124,0.000823360
307046:6413,11/23/17 23:57:17,87,76,0.001619494,0.001379900
307047:6413,11/24/17 00:30:45,526,520,0.009834697,0.009370677
307048:6413,11/24/17 03:55:07,195,189,0.003639284,0.003393951
307049:6413,11/24/17 05:10:46,37,30,0.000692431,0.000442823
307050:6413,11/24/17 05:24:58,328,311,0.006121177,0.005615756
307051:6413,11/24/17 07:32:04,519,508,0.009670029,0.009126559
307052:6413,11/24/17 10:53:29,30,22,0.000564860,0.000365111
307053:6413,11/24/17 11:04:48,57,50,0.001067143,0.000879606
307054:6413,11/24/17 11:26:55,66,58,0.001228962,0.001022929
307055:6413,11/24/17 11:52:33,879,874,0.016342257,0.015761890
307062:6413,11/24/17 17:33:41,803,793,0.014981194,0.014354744
307063:6413,11/24/17 22:45:19,232,232,0.004256376,0.004125061
307072:6415,11/25/17 03:57:15,12,3,0.000000062,0.000000008
307073:6415,11/25/17 04:01:44,946,929,0.021625777,0.020422150
307075:6415,11/25/17 10:09:07,120,112,0.002240094,0.002009185
307076:6415,11/25/17 10:55:28,1671,1671,0.031127044,0.030169195
307081:6417,11/26/17 01:29:06,8,0,0.000000039,0
307082:6417,11/26/17 01:32:05,1388,1388,0.029769379,0.028435291
307259:6431,11/28/17 19:10:22,106,0,0.002449604,0
307266:6432,11/28/17 21:29:02,99,90,0.000843093,0.000584455
307268:6432,11/28/17 22:07:01,618,618,0.010184306,0.010070946
307321:6434,11/29/17 15:01:58,83,76,0.000012159,0.000008326
307322:6434,11/29/17 15:33:57,65,60,0.000031879,0.000028959
307325:6434,11/29/17 15:58:56,102,92,0.000041189,0.000037686
307327:6434,11/29/17 16:38:13,53,53,0.000013039,0.000012956
307341:6435,11/29/17 19:17:37,7,0,0.000000585,0
307349:6435,11/29/17 19:20:01,474,474,0.000132842,0.000131969
307350:6436,11/30/17 01:05:49,817,817,0.001606009,0.001593133
314093:6545,04/12/18 08:29:39,132,129,0.000011342,0.000010353
314094:6545,04/12/18 09:20:24,542,542,0.000059939,0.000058872
314141:6553,04/13/18 04:49:31,621,608,0.000077030,0.000075953
314146:6553,04/13/18 08:50:32,155,149,0.000000114,0.000000110
314154:6553,04/13/18 09:50:31,37,31,0.000000014,0.000000012
314155:6553,04/13/18 10:04:54,20,20,0.000000006,0.000000006
314436:6566,04/16/18 20:24:34,254,254,0.000017774,0.000016787
314451:6569,04/17/18 06:51:33,27,0,0.000000002,0
314453:6569,04/17/18 07:01:47,41,34,0.000000003,0.000000001
314454:6569,04/17/18 07:17:33,65,50,0.000000004,0.000000003
314455:6569,04/17/18 07:42:34,167,167,0.000022198,0.000021858
314472:6570,04/17/18 10:43:01,30,30,0.000007667,0.000007550
314529:6570,04/17/18 17:31:14,6,2,0.000001120,0.000000282
314530:6570,04/17/18 17:33:18,120,120,0.000014016,0.000013797
314555:6573,04/17/18 22:21:00,3,0,0,0
314556:6573,04/17/18 22:21:58,20,20,0.000002089,0.000000665
314576:6573,04/18/18 04:50:43,51,51,0.000006559,0.000006456
314649:6574,04/18/18 20:22:36,15,15,0.000005954,0.000005853
314747:6579,04/19/18 22:14:35,22,22,0.000174634,0.000136425
314809:6583,04/20/18 17:45:01,2,0,0.000011228,0.000006492
314810:6583,04/20/18 17:45:12,9,9,0.000062909,0.000061695
314816:6584,04/21/18 02:03:26,3,3,0.000022695,0.000020540
314848:6592,04/21/18 20:30:21,119,119,0.000124646,0.000123192
314859:6594,04/22/18 07:25:31,11,11,0.000639820,0.000609297
314890:6595,04/22/18 20:09:11,16,16,0.000869267,0.000854692
315104:6611,04/24/18 20:28:53,17,17,0.000498973,0.000483349
315108:6611,04/25/18 06:01:03,74,69,0.002325664,0.001939959
315111:6611,04/25/18 06:29:43,91,80,0.002886494,0.002358763
315112:6611,04/25/18 07:04:48,10,10,0.000296518,0.000293056
315150:6612,04/25/18 12:08:22,23,23,0.001491855,0.001263406
315179:6613,04/25/18 23:18:30,15,15,0.000908251,0.000844870
315187:6614,04/26/18 01:40:27,16,16,0.000967242,0.000656152
315240:6615,04/26/18 17:46:49,19,0,0.001206906,0
315264:6616,04/27/18 02:38:32,16,16,0.001577302,0.001525480
315270:6616,04/27/18 10:54:51,18,10,0.002022360,0.000983900
315273:6616,04/27/18 11:01:34,46,46,0.005278623,0.005178836
315320:6617,04/27/18 14:28:44,2,0,0.000000025,0
315321:6617,04/27/18 14:29:17,10,1,0.000000124,0.000000008
315322:6617,04/27/18 14:33:01,20,20,0.002040509,0.001998264
315339:6618,04/28/18 02:59:47,14,14,0.001046882,0.001029138
315357:6620,04/28/18 19:24:16,19,19,0.002827022,0.002768534
315361:6621,04/29/18 03:10:35,17,17,0.002205727,0.002157871
315401:6622,04/29/18 15:54:09,31,20,0.000004264,0.000001712
315402:6622,04/29/18 16:06:06,43,32,0.000009087,0.000006622
315403:6622,04/29/18 16:22:41,69,58,0.000014186,0.000011653
315404:6622,04/29/18 16:49:25,52,39,0.000010534,0.000007753
315405:6622,04/29/18 17:09:36,41,30,0.000007943,0.000005677
315406:6622,04/29/18 17:25:10,86,86,0.000009641,0.000009500
315420:6624,04/29/18 23:45:36,20,20,0.002644684,0.002592893
315488:6628,04/30/18 19:01:15,17,17,0.001876636,0.001836113
315503:6629,05/01/18 10:00:35,9,0,0.000022216,0
315506:6629,05/01/18 10:04:00,10,10,0.003570735,0.003161665
315543:6633,05/02/18 03:57:24,30,30,0.004166804,0.004078948
315554:6636,05/02/18 09:33:29,3,0,0.000000061,0
315555:6636,05/02/18 09:34:39,19,19,0.004551438,0.004450051
315640:6638,05/02/18 21:23:31,19,19,0.003971829,0.003876569
315689:6639,05/03/18 14:52:55,12,12,0.001245168,0.001223447
315702:6640,05/04/18 08:00:52,17,17,0.002852752,0.002792656
315713:6641,05/04/18 19:28:25,16,16,0.003830912,0.003711183
315721:6642,05/05/18 05:00:28,18,18,0.004655700,0.004502648
315741:6643,05/05/18 11:50:44,16,16,0.003055135,0.002968136
315764:6645,05/05/18 15:43:49,10,10,0.001311519,0.001282893
315770:6646,05/06/18 02:13:23,16,16,0.003684428,0.003550059
315784:6648,05/06/18 11:00:24,15,15,0.003079516,0.002997854
315800:6650,05/07/18 06:50:03,12,12,0.003893392,0.003806210
315840:6654,05/07/18 21:17:19,4,4,0.000671837,0.000662518
315973:6659,05/08/18 23:26:35,15,15,0.002491415,0.002445055
316058:6662,05/09/18 20:40:17,16,16,0.003336510,0.003247980
316061:6662,05/10/18 09:18:07,142,142,0.022664295,0.022257603
316082:6663,05/10/18 12:39:52,14,14,0.005925459,0.005779243
316109:6666,05/10/18 21:07:49,15,15,0.003076799,0.002990123
316114:6666,05/11/18 09:56:51,67,67,0.010545038,0.010376948
316150:6672,05/11/18 16:46:24,20,5,0.001290277,0
316151:6672,05/11/18 16:53:50,2,2,0.000664613,0.000649427
316186:6674,05/12/18 02:53:40,15,15,0.003422659,0.003345240
316199:6675,05/12/18 18:51:36,8,8,0.003125021,0.003038011
316216:6677,05/13/18 11:55:51,3,3,0.000936551,0.000919994
316239:6681,05/14/18 05:43:50,20,20,0.007727502,0.007533119
316271:6683,05/15/18 00:20:08,8,8,0.003386137,0.003277384
316361:6688,05/15/18 17:09:49,11,11,0.001691220,0.001662064
316377:6690,05/16/18 01:52:23,8,8,0.001593476,0.000552639
316440:6692,05/16/18 16:42:45,10,8,0.001888132,0
316455:6693,05/16/18 19:13:49,5,5,0.001338498,0.001314306
316469:6694,05/17/18 07:46:24,4,4,0.001247502,0.001210118
316505:6696,05/18/18 00:20:01,9,9,0.003524178,0.003429192
316559:6699,05/18/18 20:27:00,53,53,0.000086669,0.000085418
316569:6700,05/19/18 02:07:51,11,11,0.003590810,0.003254472
316590:6702,05/19/18 20:53:35,3,3,0.001251892,0.001202389
316613:6706,05/20/18 07:46:16,13,13,0.002283898,0.002244851
316658:6709,05/20/18 19:58:35,3,0,0.001059361,0
316700:6710,05/21/18 11:38:23,16,16,0.006730964,0.005915397
316715:6711,05/22/18 01:08:56,3,3,0.000900046,0.000876317
316723:6711,05/22/18 14:09:07,42,42,0.005734270,0.005621319
316757:6712,05/22/18 16:37:07,6,0,0.002202845,0.000025968
316758:6712,05/22/18 16:39:07,8,8,0.003276810,0.003168781
316766:6714,05/23/18 05:41:28,21,21,0.006896485,0.006346750
316876:6719,05/24/18 23:12:59,9,9,0.003840247,0.003711282
316879:6719,05/25/18 07:09:12,25,25,0.005257158,0.005140041
316928:6724,05/25/18 17:23:53,15,15,0.003647874,0.003576756
316944:6729,05/26/18 14:17:49,19,19,0.007636166,0.007443702
316985:6731,05/27/18 19:55:24,21,21,0.008532128,0.007719104
316993:6733,05/28/18 03:27:39,12,12,0.004550932,0.004445137
