#Data tag : 19v3 , Norm tag: None
#run:fill,time,nls,ncms,delivered(/fb),recorded(/fb)
325203:7336,10/24/18 12:40:25,29,25,0.000000003,0.000000001
325204:7336,10/24/18 12:51:34,3,3,0,0
325298:7357,10/25/18 23:52:28,2,0,0,0
325307:7358,10/26/18 05:48:25,5,0,0.000000002,0
325308:7358,10/26/18 05:56:26,159,152,0.002202590,0.001977120
325309:7358,10/26/18 07:06:48,51,44,0.000337768,0.000250208
325310:7358,10/26/18 07:26:37,145,145,0.001159466,0.001075174
325342:7362,10/26/18 14:45:46,1,1,0.000000002,0
325343:7362,10/26/18 14:50:15,61,61,0.001574463,0.001556418
325372:7365,10/26/18 22:25:38,28,0,0.003317551,0
325420:7385,10/29/18 07:28:34,2,0,0.000000002,0.000000002
325421:7385,10/29/18 07:32:07,69,63,0.000012138,0.000009651
325422:7385,10/29/18 08:10:04,182,143,0.000058637,0.000045893
325426:7386,10/29/18 11:06:07,5,0,0.000094425,0
325430:7386,10/29/18 11:07:47,515,56,0.013476549,0.001523908
325463:7390,10/30/18 05:57:57,2,0,0,0
325464:7390,10/30/18 06:02:08,302,298,0.000022558,0.000022086
325465:7390,10/30/18 08:23:49,52,52,0.000003980,0.000003953
325506:7392,10/30/18 18:54:42,2,1,0.000000002,0
325511:7392,10/30/18 19:03:23,39,6,0.001188665,0.000028252
325517:7392,10/30/18 20:33:59,18,5,0.000661163,0.000172077
325518:7392,10/30/18 20:40:49,41,17,0.001433700,0.000115072
325519:7392,10/30/18 20:56:34,24,19,0.000207831,0.000029161
325520:7392,10/30/18 21:05:52,155,155,0.004978858,0.004851083
325526:7394,10/31/18 05:44:34,1,0,0,0
325948:7400,11/04/18 02:52:04,11,0,0,0
325949:7400,11/04/18 02:56:01,162,162,0.000000647,0.000000643
325952:7401,11/04/18 05:56:18,14,1,0,0
325953:7401,11/04/18 06:01:34,74,40,0.000000309,0.000000048
325959:7402,11/04/18 09:56:56,11,0,0,0
325961:7402,11/04/18 10:00:55,34,23,0,0
325963:7402,11/04/18 10:13:54,43,6,0,0
325965:7402,11/04/18 10:30:27,120,114,0.000000031,0.000000016
325966:7402,11/04/18 11:16:45,28,22,0.000000069,0.000000052
325967:7402,11/04/18 11:27:24,58,45,0.000000147,0.000000112
325968:7402,11/04/18 11:49:45,122,117,0.000000313,0.000000294
325975:7402,11/04/18 12:36:58,19,10,0.000000049,0.000000023
325976:7402,11/04/18 12:44:20,25,17,0.000000064,0.000000041
325977:7402,11/04/18 12:53:51,394,383,0.000001054,0.000001012
325978:7402,11/04/18 15:26:47,113,103,0.000000349,0.000000316
325979:7402,11/04/18 16:10:23,281,281,0.000000741,0.000000733
325993:7403,11/04/18 22:30:24,11,0,0.000000001,0
325994:7403,11/04/18 22:34:04,50,50,0.000000007,0.000000006
325997:7404,11/04/18 23:12:55,11,0,0.000000001,0
325998:7404,11/04/18 23:17:00,12,12,0,0
325999:7406,11/05/18 01:53:55,15,2,0.000000157,0
326000:7406,11/05/18 01:59:18,244,244,0.000004165,0.000004117
326002:7407,11/05/18 04:32:19,14,0,0.000000239,0
326004:7407,11/05/18 04:37:38,283,283,0.000004810,0.000004769
326153:7410,11/05/18 23:02:01,14,0,0,0
326155:7410,11/05/18 23:07:38,19,19,0,0
326159:7411,11/06/18 00:52:24,7,0,0,0
326161:7411,11/06/18 00:57:18,5,0,0,0
326162:7411,11/06/18 00:59:53,13,10,0,0
326163:7411,11/06/18 01:04:45,2,1,0,0
326167:7412,11/06/18 02:25:34,4,0,0,0
326168:7412,11/06/18 02:31:09,5,4,0,0
326173:7413,11/06/18 04:26:23,5,0,0,0
326175:7413,11/06/18 04:31:02,43,35,0,0
326176:7413,11/06/18 04:49:36,40,40,0,0
326188:7414,11/06/18 09:21:06,9,2,0,0
326189:7414,11/06/18 09:27:51,11,10,0,0
326190:7414,11/06/18 09:45:05,1,1,0,0
326212:7415,11/06/18 14:42:17,10,0,0,0
326214:7415,11/06/18 14:46:38,21,15,0,0
326215:7415,11/06/18 14:57:38,18,10,0,0
326217:7415,11/06/18 15:04:42,76,70,0,0
326218:7415,11/06/18 15:34:01,118,77,0,0
326221:7415,11/06/18 16:19:46,41,34,0,0
326222:7415,11/06/18 16:35:34,20,12,0,0
326223:7415,11/06/18 16:42:59,31,22,0,0
326224:7415,11/06/18 16:54:59,25,25,0,0
326236:7416,11/06/18 19:54:44,14,2,0,0
326237:7416,11/06/18 19:59:46,375,367,0,0
326238:7416,11/06/18 22:25:10,565,565,0,0
326246:7418,11/07/18 06:32:30,9,0,0,0
326247:7418,11/07/18 06:36:47,29,29,0,0
326260:7419,11/07/18 09:59:05,10,0,0,0
326261:7419,11/07/18 10:02:35,12,4,0,0
326262:7419,11/07/18 10:07:39,545,545,0,0
326294:7420,11/07/18 17:00:29,13,2,0,0
326295:7420,11/07/18 17:05:31,64,64,0,0
326301:7421,11/07/18 19:28:07,13,0,0,0
326303:7421,11/07/18 19:33:08,237,226,0,0
326305:7421,11/07/18 21:04:57,365,365,0,0
326307:7422,11/08/18 01:25:05,15,0,0,0
326309:7422,11/08/18 01:30:45,207,204,0,0
326310:7422,11/08/18 02:51:10,1,1,0,0
326352:7425,11/08/18 13:51:45,13,0,0,0
326354:7425,11/08/18 13:56:32,70,67,0,0
326355:7425,11/08/18 14:23:38,23,16,0,0
326356:7425,11/08/18 14:32:45,15,15,0,0
326361:7426,11/08/18 16:28:30,16,2,0,0
326362:7426,11/08/18 16:34:38,26,22,0,0
326363:7426,11/08/18 16:44:27,11,4,0,0
326364:7426,11/08/18 16:48:50,5,5,0,0
326379:7427,11/08/18 19:52:01,23,2,0,0
326381:7427,11/08/18 20:00:44,116,107,0,0
326382:7427,11/08/18 20:45:27,30,21,0,0
326383:7427,11/08/18 20:56:45,28,21,0,0
326384:7427,11/08/18 21:07:27,141,97,0,0
326388:7427,11/08/18 22:02:10,24,2,0,0
326389:7427,11/08/18 22:11:16,44,35,0,0
326390:7427,11/08/18 22:28:04,29,5,0,0
326392:7427,11/08/18 22:39:13,553,549,0,0
326393:7427,11/09/18 02:13:47,174,174,0,0
326397:7428,11/09/18 05:07:58,11,0,0,0
326398:7428,11/09/18 05:11:59,521,521,0.000000001,0.000000001
326422:7429,11/09/18 11:05:29,15,3,0,0
326424:7429,11/09/18 11:10:58,13,3,0,0
326425:7429,11/09/18 11:16:00,28,15,0,0
326428:7429,11/09/18 11:26:50,77,69,0,0
326429:7429,11/09/18 11:56:38,28,21,0,0
326430:7429,11/09/18 12:07:17,23,14,0,0
326431:7429,11/09/18 12:15:55,28,17,0,0
326432:7429,11/09/18 12:26:52,38,6,0,0
326434:7429,11/09/18 12:41:22,118,93,0,0
326438:7429,11/09/18 13:27:10,47,29,0,0
326440:7429,11/09/18 13:45:20,17,17,0,0
326449:7430,11/09/18 15:32:52,6,0,0,0
326458:7431,11/09/18 17:15:50,5,0,0,0
326460:7431,11/09/18 17:17:23,104,97,0,0
326461:7431,11/09/18 17:57:26,7,7,0,0
326467:7432,11/09/18 19:29:34,11,0,0,0
326468:7432,11/09/18 19:33:44,27,23,0,0
326469:7432,11/09/18 19:44:02,27,27,0,0
326474:7433,11/09/18 22:53:13,12,0,0,0
326476:7433,11/09/18 22:57:38,114,109,0.000000002,0.000000001
326477:7433,11/09/18 23:41:53,22,16,0,0
326478:7433,11/09/18 23:50:18,62,57,0,0
326479:7433,11/10/18 00:14:25,24,20,0,0
326480:7433,11/10/18 00:23:26,36,21,0,0
326482:7433,11/10/18 00:37:23,195,190,0.000000002,0.000000002
326483:7433,11/10/18 01:53:05,249,249,0.000000002,0.000000002
326497:7435,11/10/18 15:18:34,23,2,0,0
326498:7435,11/10/18 15:27:12,34,23,0,0
326499:7435,11/10/18 15:40:15,66,61,0.000000001,0.000000001
326500:7435,11/10/18 16:05:33,35,29,0,0
326501:7435,11/10/18 16:18:52,295,290,0.000000005,0.000000004
326502:7435,11/10/18 18:13:09,51,46,0,0
326503:7435,11/10/18 18:32:44,32,28,0,0
326504:7435,11/10/18 18:45:11,69,58,0,0
326507:7435,11/10/18 19:11:58,189,176,0.000000002,0.000000002
326511:7435,11/10/18 20:25:23,27,20,0,0
326512:7435,11/10/18 20:35:42,121,121,0,0
326516:7436,11/11/18 00:24:15,40,0,0,0
326518:7436,11/11/18 00:39:39,55,48,0.000000003,0.000000002
326519:7436,11/11/18 01:00:41,24,20,0.000000001,0
326520:7436,11/11/18 01:09:40,22,9,0.000000001,0
326521:7436,11/11/18 01:17:59,35,21,0.000000002,0
326522:7436,11/11/18 01:31:17,33,26,0.000000001,0
326523:7436,11/11/18 01:43:55,5,2,0,0
326524:7436,11/11/18 01:45:50,47,41,0.000000002,0.000000001
326525:7436,11/11/18 02:03:57,22,12,0,0
326526:7436,11/11/18 02:12:27,35,31,0.000000001,0.000000001
326527:7436,11/11/18 02:25:42,23,19,0,0
326528:7436,11/11/18 02:34:23,68,65,0.000000002,0.000000002
326529:7436,11/11/18 03:00:43,12,4,0,0
326530:7436,11/11/18 03:05:15,37,34,0.000000001,0
326531:7436,11/11/18 03:19:31,44,40,0.000000001,0.000000001
326532:7436,11/11/18 03:36:35,55,52,0.000000001,0.000000001
326533:7436,11/11/18 03:57:57,93,90,0.000000002,0.000000002
326534:7436,11/11/18 04:33:50,54,51,0.000000001,0.000000001
326535:7436,11/11/18 04:54:39,229,229,0.000000004,0.000000004
326543:7437,11/11/18 10:32:44,13,0,0,0
326545:7437,11/11/18 10:37:48,122,119,0.000000004,0.000000004
326546:7437,11/11/18 11:25:07,22,19,0.000000001,0
326547:7437,11/11/18 11:33:39,116,111,0.000000005,0.000000004
326548:7437,11/11/18 12:18:43,96,92,0.000000003,0.000000003
326549:7437,11/11/18 12:55:52,66,63,0.000000002,0.000000002
326550:7437,11/11/18 13:21:31,69,63,0.000000002,0.000000002
326551:7437,11/11/18 13:48:16,61,56,0.000000002,0.000000001
326552:7437,11/11/18 14:11:52,26,22,0,0
326553:7437,11/11/18 14:21:53,66,66,0,0
326566:7438,11/11/18 18:42:01,19,2,0,0
326568:7438,11/11/18 18:49:23,62,51,0.000000002,0.000000001
326569:7438,11/11/18 19:13:08,93,90,0.000000004,0.000000003
326570:7438,11/11/18 19:49:14,12,5,0,0
326571:7438,11/11/18 19:53:53,91,85,0.000000003,0.000000003
326572:7438,11/11/18 20:29:00,79,73,0.000000002,0.000000002
326573:7438,11/11/18 20:59:40,61,55,0.000000002,0.000000001
326574:7438,11/11/18 21:23:10,123,119,0.000000003,0.000000003
326575:7438,11/11/18 22:10:56,73,65,0.000000002,0.000000001
326576:7438,11/11/18 22:39:06,18,9,0,0
326577:7438,11/11/18 22:45:52,85,78,0.000000002,0.000000001
326578:7438,11/11/18 23:18:40,48,37,0,0
326580:7438,11/11/18 23:37:12,312,312,0.000000005,0.000000004
326583:7439,11/12/18 06:21:37,14,0,0,0
326585:7439,11/12/18 06:26:41,330,321,0.000000016,0.000000014
326586:7439,11/12/18 08:34:40,380,371,0.000000013,0.000000011
326587:7439,11/12/18 11:02:06,409,409,0.000000008,0.000000008
326615:7440,11/12/18 18:42:04,17,3,0,0
326617:7440,11/12/18 18:48:38,450,444,0.000000025,0.000000024
326618:7440,11/12/18 21:43:22,5,2,0,0
326619:7440,11/12/18 21:45:13,98,93,0.000000004,0.000000004
326620:7440,11/12/18 22:23:06,76,70,0.000000003,0.000000002
326621:7440,11/12/18 22:52:23,5,3,0,0
326622:7440,11/12/18 22:54:18,108,105,0.000000003,0.000000003
326623:7440,11/12/18 23:36:06,484,484,0.000000003,0.000000003
326626:7441,11/13/18 06:06:19,11,0,0,0
326627:7441,11/13/18 06:10:16,434,429,0.000000004,0.000000004
326628:7441,11/13/18 08:58:47,51,42,0,0
326630:7441,11/13/18 09:18:14,23,20,0,0
326631:7441,11/13/18 09:27:03,7,4,0,0
326632:7441,11/13/18 09:29:30,43,39,0,0
326633:7441,11/13/18 09:45:52,46,33,0,0
326635:7441,11/13/18 10:03:42,426,418,0.000000002,0.000000002
326636:7441,11/13/18 12:48:52,170,170,0.000000001,0.000000001
326675:7442,11/13/18 18:41:35,11,0,0,0
326676:7442,11/13/18 18:45:28,619,619,0.000000012,0.000000012
326716:7443,11/14/18 15:54:48,5,0,0,0
326717:7443,11/14/18 15:56:38,69,58,0.000000001,0
326718:7443,11/14/18 16:23:20,908,908,0.000000013,0.000000013
326721:7444,11/15/18 01:39:15,10,0,0,0
326722:7444,11/15/18 01:43:07,1172,1172,0.000000044,0.000000042
326773:7446,11/15/18 18:46:52,21,2,0,0
326775:7446,11/15/18 18:54:59,13,9,0,0
326776:7446,11/15/18 18:59:44,1174,1174,0.000000046,0.000000044
326782:7447,11/16/18 04:39:58,13,0,0,0
326784:7447,11/16/18 04:44:56,32,32,0,0
326789:7448,11/16/18 07:12:46,11,0,0,0
326790:7448,11/16/18 07:16:51,508,496,0.000000024,0.000000022
326791:7448,11/16/18 10:33:57,671,671,0.000000022,0.000000022
326813:7449,11/16/18 17:15:58,18,0,0,0
326815:7449,11/16/18 17:22:43,1163,1163,0.000000046,0.000000045
326819:7450,11/17/18 03:09:03,13,0,0,0
326822:7450,11/17/18 03:13:49,1176,1176,0.000000043,0.000000042
326833:7451,11/17/18 13:40:30,12,0,0,0
326834:7451,11/17/18 13:44:50,25,25,0,0
326840:7452,11/17/18 16:14:55,20,1,0,0
326842:7452,11/17/18 16:22:21,30,30,0,0
326853:7453,11/18/18 06:12:07,11,0,0,0
326854:7453,11/18/18 06:16:03,260,248,0.000000012,0.000000011
326855:7453,11/18/18 07:56:59,562,553,0.000000026,0.000000025
326856:7453,11/18/18 11:35:07,883,853,0.000000018,0.000000017
326858:7453,11/18/18 17:17:54,14,1,0,0
326859:7453,11/18/18 17:23:04,276,276,0.000000003,0.000000003
326879:7454,11/18/18 23:13:10,14,0,0,0
326883:7454,11/18/18 23:18:21,305,295,0.000000014,0.000000013
326884:7454,11/19/18 01:16:32,38,33,0.000000002,0.000000001
326885:7454,11/19/18 01:31:14,61,52,0.000000003,0.000000002
326886:7454,11/19/18 01:54:43,102,97,0.000000005,0.000000003
326887:7454,11/19/18 02:34:06,1211,1207,0.000000022,0.000000022
326888:7454,11/19/18 10:24:15,601,589,0.000000002,0.000000002
326889:7454,11/19/18 14:17:31,31,19,0,0
326890:7454,11/19/18 14:29:18,24,12,0,0
326891:7454,11/19/18 14:38:36,81,68,0,0
326894:7454,11/19/18 15:10:02,20,7,0,0
326896:7454,11/19/18 15:17:30,12,4,0,0
326897:7454,11/19/18 15:22:00,66,66,0,0
326924:7455,11/19/18 18:10:46,21,2,0,0
326926:7455,11/19/18 18:18:49,18,18,0,0
326940:7456,11/19/18 20:33:22,11,0,0,0
326941:7456,11/19/18 20:37:36,244,233,0.000000008,0.000000007
326942:7456,11/19/18 22:12:15,306,296,0.000000015,0.000000014
326943:7456,11/20/18 00:10:57,619,619,0.000000020,0.000000020
326958:7457,11/20/18 09:37:14,14,0,0,0
326959:7457,11/20/18 09:42:00,42,32,0,0
326960:7457,11/20/18 09:58:05,12,3,0,0
326961:7457,11/20/18 10:02:38,1053,1024,0.000000043,0.000000041
326965:7457,11/20/18 16:51:45,73,73,0.000000001,0.000000001
326985:7458,11/20/18 20:03:18,32,2,0,0
326988:7458,11/20/18 20:15:13,8,3,0,0
326989:7458,11/20/18 20:18:01,12,4,0,0
326990:7458,11/20/18 20:22:40,23,10,0,0
326991:7458,11/20/18 20:31:37,9,9,0,0
326995:7459,11/20/18 22:49:43,23,0,0,0
326998:7459,11/20/18 22:58:34,51,51,0.000000002,0.000000002
327002:7460,11/21/18 01:27:43,11,0,0,0
327004:7460,11/21/18 01:31:51,771,762,0.000000034,0.000000033
327005:7460,11/21/18 06:31:17,5,5,0,0
327017:7461,11/21/18 09:46:21,12,0,0,0
327019:7461,11/21/18 09:50:50,103,80,0,0
327021:7461,11/21/18 10:30:49,41,29,0,0
327022:7461,11/21/18 10:46:30,52,47,0,0
327023:7461,11/21/18 11:06:37,255,255,0,0
327047:7462,11/21/18 16:19:03,16,0,0,0
327049:7462,11/21/18 16:25:10,74,65,0,0
327050:7462,11/21/18 16:53:48,756,756,0,0
327071:7463,11/21/18 23:19:38,30,0,0,0
327074:7463,11/21/18 23:31:07,126,126,0,0
327076:7464,11/22/18 02:29:24,11,0,0,0
327077:7464,11/22/18 02:33:24,132,128,0.000000005,0.000000005
327078:7464,11/22/18 03:24:29,938,938,0.000000035,0.000000034
327105:7465,11/22/18 12:24:39,5,5,0,0
327120:7466,11/22/18 17:42:06,70,5,0,0
327123:7466,11/22/18 18:08:58,281,278,0.000000022,0.000000021
327124:7466,11/22/18 19:58:07,10,2,0,0
327125:7466,11/22/18 20:01:52,301,296,0.000000016,0.000000015
327126:7466,11/22/18 21:58:41,737,737,0.000000019,0.000000018
327145:7467,11/23/18 08:44:13,11,0,0,0
327146:7467,11/23/18 08:48:08,30,25,0,0
327147:7467,11/23/18 08:59:47,322,318,0.000000029,0.000000027
327148:7467,11/23/18 11:04:34,909,909,0.000000037,0.000000036
327169:7468,11/23/18 19:22:23,12,0,0,0
327173:7468,11/23/18 19:26:42,262,257,0.000000025,0.000000023
327174:7468,11/23/18 21:08:13,1297,1297,0.000000052,0.000000050
327210:7471,11/24/18 13:13:23,19,5,0,0
327211:7471,11/24/18 13:20:24,1294,1294,0.000000068,0.000000065
327217:7472,11/24/18 23:54:52,32,16,0,0
327219:7472,11/25/18 00:06:52,1104,1095,0.000000065,0.000000062
327220:7472,11/25/18 07:16:10,123,111,0.000000003,0.000000002
327221:7472,11/25/18 08:03:40,30,20,0,0
327236:7473,11/25/18 10:30:55,16,5,0,0
327237:7473,11/25/18 10:36:47,1226,1220,0.000000070,0.000000068
327238:7473,11/25/18 18:32:56,320,320,0.000000006,0.000000006
327262:7474,11/26/18 00:53:33,14,2,0,0
327264:7474,11/26/18 00:58:53,948,948,0.000000059,0.000000057
327308:7475,11/26/18 17:18:50,20,8,0,0
327310:7475,11/26/18 17:25:57,22,11,0.000000002,0
327311:7475,11/26/18 17:34:14,7,3,0,0
327325:7477,11/26/18 22:07:32,13,0,0,0
327327:7477,11/26/18 22:12:19,1402,1402,0.000000067,0.000000064
327359:7478,11/27/18 11:46:38,11,0,0,0
327361:7478,11/27/18 11:50:57,576,573,0,0
327374:7478,11/27/18 15:34:24,42,30,0,0
327375:7478,11/27/18 15:50:31,407,387,0,0
327377:7478,11/27/18 18:28:30,76,65,0,0
327378:7478,11/27/18 18:57:49,54,54,0,0
327399:7480,11/27/18 22:52:51,11,0,0,0
327400:7480,11/27/18 22:57:03,583,576,0.000000049,0.000000046
327401:7480,11/28/18 02:43:13,14,5,0,0
327402:7480,11/28/18 02:48:36,304,295,0.000000013,0.000000012
327403:7480,11/28/18 04:46:26,352,352,0.000000010,0.000000009
327423:7481,11/28/18 09:38:15,1,0,0,0
327424:7481,11/28/18 09:54:37,78,53,0.000000009,0.000000005
327430:7481,11/28/18 10:24:34,1094,1086,0.000000063,0.000000061
327431:7481,11/28/18 17:29:33,142,142,0.000000003,0.000000003
327454:7482,11/28/18 21:50:02,1,0,0,0
327455:7482,11/28/18 21:54:08,80,80,0.000000009,0.000000008
327462:7483,11/29/18 01:18:17,298,291,0.000000020,0.000000019
327463:7483,11/29/18 03:23:23,234,228,0.000000009,0.000000009
327464:7483,11/29/18 04:54:15,545,537,0.000000014,0.000000014
327465:7483,11/29/18 08:25:41,662,656,0.000000003,0.000000003
327466:7483,11/29/18 12:42:34,286,286,0,0
327488:7485,11/29/18 20:10:09,381,377,0.000000028,0.000000027
327489:7485,11/29/18 22:49:13,853,853,0.000000028,0.000000028
327493:7486,11/30/18 08:19:32,2,0,0,0
327495:7486,11/30/18 08:23:44,1184,1184,0.000000056,0.000000055
327516:7487,11/30/18 18:49:01,1179,1168,0.000000064,0.000000062
327517:7487,12/01/18 02:36:36,147,147,0.000000003,0.000000003
327524:7488,12/01/18 06:26:34,803,797,0.000000055,0.000000052
327525:7488,12/01/18 11:48:46,175,169,0.000000005,0.000000005
327526:7488,12/01/18 12:56:30,212,207,0.000000005,0.000000005
327527:7488,12/01/18 14:18:50,68,68,0.000000001,0.000000001
327534:7489,12/01/18 17:16:05,1,0,0,0
327537:7489,12/01/18 17:16:10,119,119,0.000000013,0.000000012
327554:7490,12/01/18 20:25:14,1322,1320,0.000000068,0.000000066
327559:7491,12/02/18 07:32:56,1,0,0,0
327560:7491,12/02/18 07:45:28,754,754,0.000000053,0.000000051
327564:7492,12/02/18 14:40:40,205,205,0.000000008,0.000000008
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/fb),totrecorded(/fb)
#383,1606,377479,359510,67.848260524,63.552194299
